6.3476e+03 6.3476e+03
6.2747e+03 6.2747e+03
5.9913e+03 5.9913e+03
5.5302e+03 5.5302e+03
4.9356e+03 4.9356e+03
4.2583e+03 4.2583e+03
3.5512e+03 3.5512e+03
2.8644e+03 2.8644e+03
2.2411e+03 2.2411e+03
1.7156e+03 1.7156e+03
1.3125e+03 1.3125e+03
1.0469e+03 1.0469e+03
9.2656e+02 9.2656e+02
9.5359e+02 9.5359e+02
1.1260e+03 1.1260e+03
1.4391e+03 1.4391e+03
1.8853e+03 1.8853e+03
2.4537e+03 2.4537e+03
3.1290e+03 3.1290e+03
3.8898e+03 3.8898e+03
4.7081e+03 4.7081e+03
5.5501e+03 5.5501e+03
6.3772e+03 6.3772e+03
7.1489e+03 7.1489e+03
7.8260e+03 7.8260e+03
8.3741e+03 8.3741e+03
8.7663e+03 8.7663e+03
8.9848e+03 8.9848e+03
9.0213e+03 9.0213e+03
8.8756e+03 8.8756e+03
8.5530e+03 8.5530e+03
8.0611e+03 8.0611e+03
7.4068e+03 7.4068e+03
6.5945e+03 6.5945e+03
5.6257e+03 5.6257e+03
4.5004e+03 4.5004e+03
3.2200e+03 3.2200e+03
1.7908e+03 1.7908e+03
2.2743e+02 2.2743e+02
-1.4444e+03 -1.4444e+03
-3.1866e+03 -3.1866e+03
-4.9494e+03 -4.9494e+03
-6.6733e+03 -6.6733e+03
-8.2934e+03 -8.2934e+03
-9.7445e+03 -9.7445e+03
-1.0967e+04 -1.0967e+04
-1.1914e+04 -1.1914e+04
-1.2552e+04 -1.2552e+04
-1.2868e+04 -1.2868e+04
-1.2870e+04 -1.2870e+04
-1.2585e+04 -1.2585e+04
-1.2055e+04 -1.2055e+04
-1.1338e+04 -1.1338e+04
-1.0498e+04 -1.0498e+04
-9.6031e+03 -9.6031e+03
-8.7224e+03 -8.7224e+03
-7.9194e+03 -7.9194e+03
-7.2497e+03 -7.2497e+03
-6.7568e+03 -6.7568e+03
-6.4698e+03 -6.4698e+03
-6.4014e+03 -6.4014e+03
-6.5473e+03 -6.5473e+03
-6.8879e+03 -6.8879e+03
-7.3900e+03 -7.3900e+03
-8.0113e+03 -8.0113e+03
-8.7045e+03 -8.7045e+03
-9.4219e+03 -9.4219e+03
-1.0120e+04 -1.0120e+04
-1.0763e+04 -1.0763e+04
-1.1324e+04 -1.1324e+04
-1.1787e+04 -1.1787e+04
-1.2145e+04 -1.2145e+04
-1.2397e+04 -1.2397e+04
-1.2551e+04 -1.2551e+04
-1.2614e+04 -1.2614e+04
-1.2595e+04 -1.2595e+04
-1.2504e+04 -1.2504e+04
-1.2346e+04 -1.2346e+04
-1.2128e+04 -1.2128e+04
-1.1854e+04 -1.1854e+04
-1.1529e+04 -1.1529e+04
-1.1158e+04 -1.1158e+04
-1.0746e+04 -1.0746e+04
-1.0297e+04 -1.0297e+04
-9.8151e+03 -9.8151e+03
-9.3031e+03 -9.3031e+03
-8.7595e+03 -8.7595e+03
-8.1797e+03 -8.1797e+03
-7.5556e+03 -7.5556e+03
-6.8773e+03 -6.8773e+03
-6.1352e+03 -6.1352e+03
-5.3224e+03 -5.3224e+03
-4.4372e+03 -4.4372e+03
-3.4854e+03 -3.4854e+03
-2.4807e+03 -2.4807e+03
-1.4456e+03 -1.4456e+03
-4.0951e+02 -4.0951e+02
5.9227e+02 5.9227e+02
1.5211e+03 1.5211e+03
2.3374e+03 2.3374e+03
3.0030e+03 3.0030e+03
3.4839e+03 3.4839e+03
3.7533e+03 3.7533e+03
3.7932e+03 3.7932e+03
3.5966e+03 3.5966e+03
3.1681e+03 3.1681e+03
2.5247e+03 2.5247e+03
1.6950e+03 1.6950e+03
7.1783e+02 7.1783e+02
-3.6077e+02 -3.6077e+02
-1.4911e+03 -1.4911e+03
-2.6245e+03 -2.6245e+03
-3.7176e+03 -3.7176e+03
-4.7370e+03 -4.7370e+03
-5.6616e+03 -5.6616e+03
-6.4847e+03 -6.4847e+03
-7.2131e+03 -7.2131e+03
-7.8649e+03 -7.8649e+03
-8.4663e+03 -8.4663e+03
-9.0475e+03 -9.0475e+03
-9.6388e+03 -9.6388e+03
-1.0266e+04 -1.0266e+04
-1.0949e+04 -1.0949e+04
-1.1695e+04 -1.1695e+04
-1.2500e+04 -1.2500e+04
-1.3349e+04 -1.3349e+04
-1.4211e+04 -1.4211e+04
-1.5043e+04 -1.5043e+04
-1.5796e+04 -1.5796e+04
-1.6413e+04 -1.6413e+04
-1.6837e+04 -1.6837e+04
-1.7018e+04 -1.7018e+04
-1.6917e+04 -1.6917e+04
-1.6511e+04 -1.6511e+04
-1.5797e+04 -1.5797e+04
-1.4793e+04 -1.4793e+04
-1.3537e+04 -1.3537e+04
-1.2085e+04 -1.2085e+04
-1.0501e+04 -1.0501e+04
-8.8588e+03 -8.8588e+03
-7.2266e+03 -7.2266e+03
-5.6676e+03 -5.6676e+03
-4.2336e+03 -4.2336e+03
-2.9619e+03 -2.9619e+03
-1.8750e+03 -1.8750e+03
-9.8135e+02 -9.8135e+02
-2.7798e+02 -2.7798e+02
2.4646e+02 2.4646e+02
6.0806e+02 6.0806e+02
8.2452e+02 8.2452e+02
9.1286e+02 9.1286e+02
8.8816e+02 8.8816e+02
7.6330e+02 7.6330e+02
5.4958e+02 5.4958e+02
2.5805e+02 2.5805e+02
-9.9094e+01 -9.9094e+01
-5.0730e+02 -5.0730e+02
-9.4936e+02 -9.4936e+02
-1.4061e+03 -1.4061e+03
-1.8575e+03 -1.8575e+03
-2.2852e+03 -2.2852e+03
-2.6739e+03 -2.6739e+03
-3.0141e+03 -3.0141e+03
-3.3035e+03 -3.3035e+03
-3.5479e+03 -3.5479e+03
-3.7604e+03 -3.7604e+03
-3.9603e+03 -3.9603e+03
-4.1698e+03 -4.1698e+03
-4.4109e+03 -4.4109e+03
-4.7015e+03 -4.7015e+03
-5.0524e+03 -5.0524e+03
-5.4663e+03 -5.4663e+03
-5.9378e+03 -5.9378e+03
-6.4549e+03 -6.4549e+03
-7.0018e+03 -7.0018e+03
-7.5614e+03 -7.5614e+03
-8.1178e+03 -8.1178e+03
-8.6585e+03 -8.6585e+03
-9.1742e+03 -9.1742e+03
-9.6596e+03 -9.6596e+03
-1.0112e+04 -1.0112e+04
-1.0530e+04 -1.0530e+04
-1.0914e+04 -1.0914e+04
-1.1261e+04 -1.1261e+04
-1.1568e+04 -1.1568e+04
-1.1828e+04 -1.1828e+04
-1.2032e+04 -1.2032e+04
-1.2170e+04 -1.2170e+04
-1.2233e+04 -1.2233e+04
-1.2209e+04 -1.2209e+04
-1.2091e+04 -1.2091e+04
-1.1872e+04 -1.1872e+04
-1.1551e+04 -1.1551e+04
-1.1131e+04 -1.1131e+04
-1.0619e+04 -1.0619e+04
-1.0025e+04 -1.0025e+04
-9.3642e+03 -9.3642e+03
-8.6529e+03 -8.6529e+03
-7.9080e+03 -7.9080e+03
-7.1457e+03 -7.1457e+03
-6.3805e+03 -6.3805e+03
-5.6248e+03 -5.6248e+03
-4.8896e+03 -4.8896e+03
-4.1850e+03 -4.1850e+03
-3.5219e+03 -3.5219e+03
-2.9128e+03 -2.9128e+03
-2.3727e+03 -2.3727e+03
-1.9191e+03 -1.9191e+03
-1.5714e+03 -1.5714e+03
-1.3498e+03 -1.3498e+03
-1.2725e+03 -1.2725e+03
-1.3541e+03 -1.3541e+03
-1.6022e+03 -1.6022e+03
-2.0157e+03 -2.0157e+03
-2.5831e+03 -2.5831e+03
-3.2818e+03 -3.2818e+03
-4.0785e+03 -4.0785e+03
-4.9301e+03 -4.9301e+03
-5.7862e+03 -5.7862e+03
-6.5923e+03 -6.5923e+03
-7.2944e+03 -7.2944e+03
-7.8441e+03 -7.8441e+03
-8.2040e+03 -8.2040e+03
-8.3514e+03 -8.3514e+03
-8.2821e+03 -8.2821e+03
-8.0099e+03 -8.0099e+03
-7.5652e+03 -7.5652e+03
-6.9907e+03 -6.9907e+03
-6.3354e+03 -6.3354e+03
-5.6490e+03 -5.6490e+03
-4.9765e+03 -4.9765e+03
-4.3540e+03 -4.3540e+03
-3.8075e+03 -3.8075e+03
-3.3527e+03 -3.3527e+03
-2.9975e+03 -2.9975e+03
-2.7438e+03 -2.7438e+03
-2.5905e+03 -2.5905e+03
-2.5354e+03 -2.5354e+03
-2.5757e+03 -2.5757e+03
-2.7079e+03 -2.7079e+03
-2.9263e+03 -2.9263e+03
-3.2208e+03 -3.2208e+03
-3.5754e+03 -3.5754e+03
-3.9676e+03 -3.9676e+03
-4.3697e+03 -4.3697e+03
-4.7519e+03 -4.7519e+03
-5.0867e+03 -5.0867e+03
-5.3530e+03 -5.3530e+03
-5.5397e+03 -5.5397e+03
-5.6480e+03 -5.6480e+03
-5.6913e+03 -5.6913e+03
-5.6934e+03 -5.6934e+03
-5.6852e+03 -5.6852e+03
-5.6999e+03 -5.6999e+03
-5.7684e+03 -5.7684e+03
-5.9143e+03 -5.9143e+03
-6.1501e+03 -6.1501e+03
-6.4751e+03 -6.4751e+03
-6.8750e+03 -6.8750e+03
-7.3224e+03 -7.3224e+03
-7.7800e+03 -7.7800e+03
-8.2043e+03 -8.2043e+03
-8.5507e+03 -8.5507e+03
-8.7791e+03 -8.7791e+03
-8.8589e+03 -8.8589e+03
-8.7736e+03 -8.7736e+03
-8.5233e+03 -8.5233e+03
-8.1246e+03 -8.1246e+03
-7.6087e+03 -7.6087e+03
-7.0169e+03 -7.0169e+03
-6.3953e+03 -6.3953e+03
-5.7883e+03 -5.7883e+03
-5.2329e+03 -5.2329e+03
-4.7533e+03 -4.7533e+03
-4.3583e+03 -4.3583e+03
-4.0400e+03 -4.0400e+03
-3.7754e+03 -3.7754e+03
-3.5299e+03 -3.5299e+03
-3.2627e+03 -3.2627e+03
-2.9325e+03 -2.9325e+03
-2.5041e+03 -2.5041e+03
-1.9530e+03 -1.9530e+03
-1.2700e+03 -1.2700e+03
-4.6290e+02 -4.6290e+02
4.4354e+02 4.4354e+02
1.4096e+03 1.4096e+03
2.3844e+03 2.3844e+03
3.3113e+03 3.3113e+03
4.1338e+03 4.1338e+03
4.8002e+03 4.8002e+03
5.2689e+03 5.2689e+03
5.5105e+03 5.5105e+03
5.5092e+03 5.5092e+03
5.2627e+03 5.2627e+03
4.7810e+03 4.7810e+03
4.0850e+03 4.0850e+03
3.2046e+03 3.2046e+03
2.1771e+03 2.1771e+03
1.0452e+03 1.0452e+03
-1.4376e+02 -1.4376e+02
-1.3402e+03 -1.3402e+03
-2.4931e+03 -2.4931e+03
-3.5518e+03 -3.5518e+03
-4.4681e+03 -4.4681e+03
-5.1979e+03 -5.1979e+03
-5.7040e+03 -5.7040e+03
-5.9581e+03 -5.9581e+03
-5.9429e+03 -5.9429e+03
-5.6547e+03 -5.6547e+03
-5.1039e+03 -5.1039e+03
-4.3160e+03 -4.3160e+03
-3.3302e+03 -3.3302e+03
-2.1979e+03 -2.1979e+03
-9.7871e+02 -9.7871e+02
2.6321e+02 2.6321e+02
1.4649e+03 1.4649e+03
2.5699e+03 2.5699e+03
3.5335e+03 3.5335e+03
4.3265e+03 4.3265e+03
4.9385e+03 4.9385e+03
5.3775e+03 5.3775e+03
5.6685e+03 5.6685e+03
5.8490e+03 5.8490e+03
5.9631e+03 5.9631e+03
6.0546e+03 6.0546e+03
6.1610e+03 6.1610e+03
6.3081e+03 6.3081e+03
6.5081e+03 6.5081e+03
6.7594e+03 6.7594e+03
7.0482e+03 7.0482e+03
7.3530e+03 7.3530e+03
7.6486e+03 7.6486e+03
7.9106e+03 7.9106e+03
8.1199e+03 8.1199e+03
8.2644e+03 8.2644e+03
8.3410e+03 8.3410e+03
8.3542e+03 8.3542e+03
8.3138e+03 8.3138e+03
8.2313e+03 8.2313e+03
8.1164e+03 8.1164e+03
7.9736e+03 7.9736e+03
7.7994e+03 7.7994e+03
7.5823e+03 7.5823e+03
7.3033e+03 7.3033e+03
6.9388e+03 6.9388e+03
6.4651e+03 6.4651e+03
5.8624e+03 5.8624e+03
5.1207e+03 5.1207e+03
4.2423e+03 4.2423e+03
3.2448e+03 3.2448e+03
2.1599e+03 2.1599e+03
1.0311e+03 1.0311e+03
-9.1630e+01 -9.1630e+01
-1.1582e+03 -1.1582e+03
-2.1249e+03 -2.1249e+03
-2.9608e+03 -2.9608e+03
-3.6510e+03 -3.6510e+03
-4.1983e+03 -4.1983e+03
-4.6216e+03 -4.6216e+03
-4.9518e+03 -4.9518e+03
-5.2257e+03 -5.2257e+03
-5.4794e+03 -5.4794e+03
-5.7417e+03 -5.7417e+03
-6.0295e+03 -6.0295e+03
-6.3441e+03 -6.3441e+03
-6.6701e+03 -6.6701e+03
-6.9774e+03 -6.9774e+03
-7.2236e+03 -7.2236e+03
-7.3599e+03 -7.3599e+03
-7.3367e+03 -7.3367e+03
-7.1096e+03 -7.1096e+03
-6.6447e+03 -6.6447e+03
-5.9225e+03 -5.9225e+03
-4.9401e+03 -4.9401e+03
-3.7118e+03 -3.7118e+03
-2.2677e+03 -2.2677e+03
-6.5100e+02 -6.5100e+02
1.0863e+03 1.0863e+03
2.8883e+03 2.8883e+03
4.6995e+03 4.6995e+03
6.4704e+03 6.4704e+03
8.1599e+03 8.1599e+03
9.7383e+03 9.7383e+03
1.1188e+04 1.1188e+04
1.2499e+04 1.2499e+04
1.3670e+04 1.3670e+04
1.4702e+04 1.4702e+04
1.5591e+04 1.5591e+04
1.6332e+04 1.6332e+04
1.6910e+04 1.6910e+04
1.7309e+04 1.7309e+04
1.7506e+04 1.7506e+04
1.7481e+04 1.7481e+04
1.7219e+04 1.7219e+04
1.6716e+04 1.6716e+04
1.5983e+04 1.5983e+04
1.5045e+04 1.5045e+04
1.3943e+04 1.3943e+04
1.2731e+04 1.2731e+04
1.1469e+04 1.1469e+04
1.0220e+04 1.0220e+04
9.0453e+03 9.0453e+03
7.9966e+03 7.9966e+03
7.1159e+03 7.1159e+03
6.4318e+03 6.4318e+03
5.9591e+03 5.9591e+03
5.7006e+03 5.7006e+03
5.6492e+03 5.6492e+03
5.7918e+03 5.7918e+03
6.1126e+03 6.1126e+03
6.5960e+03 6.5960e+03
7.2273e+03 7.2273e+03
7.9930e+03 7.9930e+03
8.8787e+03 8.8787e+03
9.8677e+03 9.8677e+03
1.0939e+04 1.0939e+04
1.2064e+04 1.2064e+04
1.3209e+04 1.3209e+04
1.4333e+04 1.4333e+04
1.5389e+04 1.5389e+04
1.6329e+04 1.6329e+04
1.7103e+04 1.7103e+04
1.7668e+04 1.7668e+04
1.7990e+04 1.7990e+04
1.8046e+04 1.8046e+04
1.7828e+04 1.7828e+04
1.7345e+04 1.7345e+04
1.6622e+04 1.6622e+04
1.5695e+04 1.5695e+04
1.4615e+04 1.4615e+04
1.3436e+04 1.3436e+04
1.2217e+04 1.2217e+04
1.1016e+04 1.1016e+04
9.8867e+03 9.8867e+03
8.8738e+03 8.8738e+03
8.0121e+03 8.0121e+03
7.3249e+03 7.3249e+03
6.8228e+03 6.8228e+03
6.5044e+03 6.5044e+03
6.3565e+03 6.3565e+03
6.3552e+03 6.3552e+03
6.4670e+03 6.4670e+03
6.6496e+03 6.6496e+03
6.8535e+03 6.8535e+03
7.0233e+03 7.0233e+03
7.1004e+03 7.1004e+03
7.0265e+03 7.0265e+03
6.7477e+03 6.7477e+03
6.2203e+03 6.2203e+03
5.4154e+03 5.4154e+03
4.3233e+03 4.3233e+03
2.9566e+03 2.9566e+03
1.3508e+03 1.3508e+03
-4.3746e+02 -4.3746e+02
-2.3340e+03 -2.3340e+03
-4.2527e+03 -4.2527e+03
-6.1023e+03 -6.1023e+03
-7.7940e+03 -7.7940e+03
-9.2479e+03 -9.2479e+03
-1.0400e+04 -1.0400e+04
-1.1206e+04 -1.1206e+04
-1.1645e+04 -1.1645e+04
-1.1717e+04 -1.1717e+04
-1.1441e+04 -1.1441e+04
-1.0854e+04 -1.0854e+04
-1.0003e+04 -1.0003e+04
-8.9393e+03 -8.9393e+03
-7.7177e+03 -7.7177e+03
-6.3888e+03 -6.3888e+03
-4.9990e+03 -4.9990e+03
-3.5892e+03 -3.5892e+03
-2.1952e+03 -2.1952e+03
-8.4959e+02 -8.4959e+02
4.1671e+02 4.1671e+02
1.5730e+03 1.5730e+03
2.5883e+03 2.5883e+03
3.4323e+03 3.4323e+03
4.0774e+03 4.0774e+03
4.5010e+03 4.5010e+03
4.6892e+03 4.6892e+03
4.6388e+03 4.6388e+03
4.3589e+03 4.3589e+03
3.8712e+03 3.8712e+03
3.2084e+03 3.2084e+03
2.4112e+03 2.4112e+03
1.5253e+03 1.5253e+03
5.9691e+02 5.9691e+02
-3.3045e+02 -3.3045e+02
-1.2192e+03 -1.2192e+03
-2.0395e+03 -2.0395e+03
-2.7699e+03 -2.7699e+03
-3.3973e+03 -3.3973e+03
-3.9161e+03 -3.9161e+03
-4.3269e+03 -4.3269e+03
-4.6357e+03 -4.6357e+03
-4.8525e+03 -4.8525e+03
-4.9911e+03 -4.9911e+03
-5.0683e+03 -5.0683e+03
-5.1041e+03 -5.1041e+03
-5.1213e+03 -5.1213e+03
-5.1458e+03 -5.1458e+03
-5.2059e+03 -5.2059e+03
-5.3309e+03 -5.3309e+03
-5.5492e+03 -5.5492e+03
-5.8843e+03 -5.8843e+03
-6.3521e+03 -6.3521e+03
-6.9568e+03 -6.9568e+03
-7.6894e+03 -7.6894e+03
-8.5267e+03 -8.5267e+03
-9.4322e+03 -9.4322e+03
-1.0359e+04 -1.0359e+04
-1.1252e+04 -1.1252e+04
-1.2054e+04 -1.2054e+04
-1.2711e+04 -1.2711e+04
-1.3174e+04 -1.3174e+04
-1.3406e+04 -1.3406e+04
-1.3384e+04 -1.3384e+04
-1.3105e+04 -1.3105e+04
-1.2581e+04 -1.2581e+04
-1.1844e+04 -1.1844e+04
-1.0939e+04 -1.0939e+04
-9.9193e+03 -9.9193e+03
-8.8430e+03 -8.8430e+03
-7.7651e+03 -7.7651e+03
-6.7339e+03 -6.7339e+03
-5.7876e+03 -5.7876e+03
-4.9522e+03 -4.9522e+03
-4.2409e+03 -4.2409e+03
-3.6557e+03 -3.6557e+03
-3.1889e+03 -3.1889e+03
-2.8262e+03 -2.8262e+03
-2.5501e+03 -2.5501e+03
-2.3426e+03 -2.3426e+03
-2.1877e+03 -2.1877e+03
-2.0735e+03 -2.0735e+03
-1.9921e+03 -1.9921e+03
-1.9409e+03 -1.9409e+03
-1.9214e+03 -1.9214e+03
-1.9392e+03 -1.9392e+03
-2.0033e+03 -2.0033e+03
-2.1258e+03 -2.1258e+03
-2.3207e+03 -2.3207e+03
-2.6039e+03 -2.6039e+03
-2.9918e+03 -2.9918e+03
-3.5001e+03 -3.5001e+03
-4.1427e+03 -4.1427e+03
-4.9298e+03 -4.9298e+03
-5.8666e+03 -5.8666e+03
-6.9525e+03 -6.9525e+03
-8.1798e+03 -8.1798e+03
-9.5334e+03 -9.5334e+03
-1.0991e+04 -1.0991e+04
-1.2521e+04 -1.2521e+04
-1.4086e+04 -1.4086e+04
-1.5641e+04 -1.5641e+04
-1.7135e+04 -1.7135e+04
-1.8512e+04 -1.8512e+04
-1.9718e+04 -1.9718e+04
-2.0698e+04 -2.0698e+04
-2.1403e+04 -2.1403e+04
-2.1793e+04 -2.1793e+04
-2.1842e+04 -2.1842e+04
-2.1537e+04 -2.1537e+04
-2.0889e+04 -2.0889e+04
-1.9926e+04 -1.9926e+04
-1.8700e+04 -1.8700e+04
-1.7284e+04 -1.7284e+04
-1.5765e+04 -1.5765e+04
-1.4242e+04 -1.4242e+04
-1.2817e+04 -1.2817e+04
-1.1587e+04 -1.1587e+04
-1.0635e+04 -1.0635e+04
-1.0024e+04 -1.0024e+04
-9.7865e+03 -9.7865e+03
-9.9253e+03 -9.9253e+03
-1.0412e+04 -1.0412e+04
-1.1190e+04 -1.1190e+04
-1.2181e+04 -1.2181e+04
-1.3293e+04 -1.3293e+04
-1.4431e+04 -1.4431e+04
-1.5498e+04 -1.5498e+04
-1.6411e+04 -1.6411e+04
-1.7101e+04 -1.7101e+04
-1.7517e+04 -1.7517e+04
-1.7629e+04 -1.7629e+04
-1.7427e+04 -1.7427e+04
-1.6920e+04 -1.6920e+04
-1.6132e+04 -1.6132e+04
-1.5100e+04 -1.5100e+04
-1.3871e+04 -1.3871e+04
-1.2496e+04 -1.2496e+04
-1.1031e+04 -1.1031e+04
-9.5323e+03 -9.5323e+03
-8.0564e+03 -8.0564e+03
-6.6588e+03 -6.6588e+03
-5.3926e+03 -5.3926e+03
-4.3066e+03 -4.3066e+03
-3.4432e+03 -3.4432e+03
-2.8350e+03 -2.8350e+03
-2.5013e+03 -2.5013e+03
-2.4450e+03 -2.4450e+03
-2.6498e+03 -2.6498e+03
-3.0793e+03 -3.0793e+03
